codigo_ibge,nome_municipio
4500,Indiavaí
4526,Ipiranga do Norte
4542,Itanhangá
4559,Itaúba
4609,Itiquira
4807,Jaciara
4906,Jangada
5002,Jauru
5101,Juara
5150,Juína
5176,Juruena
5200,Juscimeira
5234,Lambari D'Oeste
5259,Lucas do Rio Verde
5309,Luciara
5580,Marcelândia
5606,Matupá
5622,Mirassol d'Oeste
5903,Nobres
6000,Nortelândia
6109,Nossa Senhora do Livramento
6158,Nova Bandeirantes
6208,Nova Brasilândia
6216,Nova Canaã do Norte
8808,Nova Guarita
6182,Nova Lacerda
8857,Nova Marilândia
8907,Nova Maringá
8956,Nova Monte Verde
6224,Nova Mutum
6174,Nova Nazaré
6232,Nova Olímpia
6190,Nova Santa Helena
6240,Nova Ubiratã
6257,Nova Xavantina
6273,Novo Horizonte do Norte
6265,Novo Mundo
6315,Novo Santo Antônio
6281,Novo São Joaquim
6299,Paranaíta
6307,Paranatinga
6372,Pedra Preta
6422,Peixoto de Azevedo
6455,Planalto da Serra
6505,Poconé
6653,Pontal do Araguaia
6703,Ponte Branca
6752,Pontes e Lacerda
6778,Porto Alegre do Norte
6802,Porto dos Gaúchos
6828,Porto Esperidião
6851,Porto Estrela
7008,Poxoréu
7040,Primavera do Leste
7065,Querência
7156,Reserva do Cabaçal
7180,Ribeirão Cascalheira
7198,Ribeirãozinho
7206,Rio Branco
7578,Rondolândia
7602,Rondonópolis
7701,Rosário Oeste
7750,Salto do Céu
7248,Santa Carmem
7743,Santa Cruz do Xingu
7768,Santa Rita do Trivelato
7776,Santa Terezinha
7263,Santo Afonso
7800,Santo Antônio de Leverger
7792,Santo Antônio do Leste
7859,São Félix do Araguaia
7297,São José do Povo
7305,São José do Rio Claro
7354,São José do Xingu
7107,São José dos Quatro Marcos
7404,São Pedro da Cipa
7875,Sapezal
7883,Serra Nova Dourada
7909,Sinop
7925,Sorriso
7941,Tabaporã
7958,Tangará da Serra
8006,Tapurah
8055,Terra Nova do Norte
8105,Tesouro
8204,Torixoréu
8303,União do Sul
8352,Vale de São Domingos
8402,Várzea Grande
8501,Vera
5507,Vila Bela da Santíssima Trindade
8600,Vila Rica
50,Abadia de Goiás
100,Abadiânia
134,Acreúna
159,Adelândia
175,Água Fria de Goiás
209,Água Limpa
258,Águas Lindas de Goiás
308,Alexânia
506,Aloândia
555,Alto Horizonte
605,Alto Paraíso de Goiás
803,Alvorada do Norte
829,Amaralina
852,Americano do Brasil
902,Amorinópolis
1108,Anápolis
1207,Anhanguera
1306,Anicuns
1405,Aparecida de Goiânia
1454,Aparecida do Rio Doce
1504,Aporé
1603,Araçu
1702,Aragarças
1801,Aragoiânia
2155,Araguapaz
2353,Arenópolis
2502,Aruanã
2601,Aurilândia
2809,Avelinópolis
3104,Baliza
3203,Barro Alto
3302,Bela Vista de Goiás
3401,Bom Jardim de Goiás
3500,Bom Jesus de Goiás
3559,Bonfinópolis
3575,Bonópolis
3609,Brazabrantes
3807,Britânia
3906,Buriti Alegre
3939,Buriti de Goiás
3962,Buritinópolis
4003,Cabeceiras
4102,Cachoeira Alta
4201,Cachoeira de Goiás
4250,Cachoeira Dourada
4300,Caçu
4409,Caiapônia
4508,Caldas Novas
4557,Caldazinha
4607,Campestre de Goiás
4656,Campinaçu
4706,Campinorte
4805,Campo Alegre de Goiás
4854,Campo Limpo de Goiás
4904,Campos Belos
4953,Campos Verdes
5000,Carmo do Rio Verde
5059,Castelândia
5109,Catalão
5208,Caturaí
5307,Cavalcante
5406,Ceres
5455,Cezarina
5471,Chapadão do Céu
5497,Cidade Ocidental
5513,Cocalzinho de Goiás
5521,Colinas do Sul
5703,Córrego do Ouro
5802,Corumbá de Goiás
5901,Corumbaíba
6206,Cristalina
6305,Cristianópolis
6404,Crixás
6503,Cromínia
6602,Cumari
6701,Damianópolis
6800,Damolândia
6909,Davinópolis
7105,Diorama
8301,Divinópolis de Goiás
7253,Doverlândia
7352,Edealina
7402,Edéia
7501,Estrela do Norte
7535,Faina
7600,Fazenda Nova
7808,Firminópolis
7907,Flores de Goiás
8004,Formosa
8103,Formoso
8152,Gameleira de Goiás
8400,Goianápolis
8509,Goiandira
8608,Goianésia
8707,Goiânia
8806,Goianira
8905,Goiás
9101,Goiatuba
9150,Gouvelândia
9200,Guapó
9291,Guaraíta
9408,Guarani de Goiás
9457,Guarinos
9606,Heitoraí
9705,Hidrolândia
9804,Hidrolina
9903,Iaciara
9937,Inaciolândia
9952,Indiara
10000,Inhumas
10109,Ipameri
10158,Ipiranga de Goiás
10208,Iporá
10307,Israelândia
10406,Itaberaí
10562,Itaguari
10604,Itaguaru
10802,Itajá
10901,Itapaci
11008,Itapirapuã
11206,Itapuranga
11305,Itarumã
11404,Itauçu
11503,Itumbiara
11602,Ivolândia
11701,Jandaia
11800,Jaraguá
11909,Jataí
12006,Jaupaci
12055,Jesúpolis
12105,Joviânia
12204,Jussara
12253,Lagoa Santa
12303,Leopoldo de Bulhões
12501,Luziânia
12600,Mairipotaba
12709,Mambaí
12808,Mara Rosa
12907,Marzagão
12956,Matrinchã
13004,Maurilândia
13053,Mimoso de Goiás
13087,Minaçu
13103,Mineiros
13400,Moiporá
13509,Monte Alegre de Goiás
13707,Montes Claros de Goiás
13756,Montividiu
13772,Montividiu do Norte
13806,Morrinhos
13855,Morro Agudo de Goiás
13905,Mossâmedes
14002,Mozarlândia
14051,Mundo Novo
14101,Mutunópolis
14408,Nazário
14507,Nerópolis
14606,Niquelândia
14705,Nova América
14804,Nova Aurora
14838,Nova Crixás
14861,Nova Glória
14879,Nova Iguaçu de Goiás
14903,Nova Roma
15009,Nova Veneza
15207,Novo Brasil
15231,Novo Gama
15256,Novo Planalto
15306,Orizona
15405,Ouro Verde de Goiás
15504,Ouvidor
15603,Padre Bernardo
15652,Palestina de Goiás
15702,Palmeiras de Goiás
15801,Palmelo
15900,Palminópolis
16007,Panamá
16304,Paranaiguara
16403,Paraúna
16452,Perolândia
16809,Petrolina de Goiás
16908,Pilar de Goiás
17104,Piracanjuba
17203,Piranhas
17302,Pirenópolis
17401,Pires do Rio
17609,Planaltina
17708,Pontalina
18003,Porangatu
18052,Porteirão
18102,Portelândia
18300,Posse
18391,Professor Jamil
18508,Quirinópolis
18607,Rialma
18706,Rianápolis
18789,Rio Quente
18805,Rio Verde
18904,Rubiataba
19001,Sanclerlândia
19100,Santa Bárbara de Goiás
19209,Santa Cruz de Goiás
19258,Santa Fé de Goiás
19308,Santa Helena de Goiás
19357,Santa Isabel
19407,Santa Rita do Araguaia
19456,Santa Rita do Novo Destino
19506,Santa Rosa de Goiás
19605,Santa Tereza de Goiás
19704,Santa Terezinha de Goiás
19712,Santo Antônio da Barra
19738,Santo Antônio de Goiás
19753,Santo Antônio do Descoberto
19803,São Domingos
19902,São Francisco de Goiás
20058,São João da Paraúna
20009,São João d'Aliança
20108,São Luís de Montes Belos
20157,São Luiz do Norte
20207,São Miguel do Araguaia
20264,São Miguel do Passa Quatro
20280,São Patrício
20405,São Simão
20454,Senador Canedo
20504,Serranópolis
20603,Silvânia
20686,Simolândia
20702,Sítio d'Abadia
21007,Taquaral de Goiás
21080,Teresina de Goiás
21197,Terezópolis de Goiás
21304,Três Ranchos
21403,Trindade
21452,Trombas
21502,Turvânia
21551,Turvelândia
21577,Uirapuru
21601,Uruaçu
21700,Uruana
21809,Urutaí
21858,Valparaíso de Goiás
21908,Varjão
22005,Vianópolis
22054,Vicentinópolis
22203,Vila Boa
22302,Vila Propício
108,Brasília
